Date,Season,Div,HomeTeam,AwayTeam,y,model_p_H,model_p_D,model_p_A,model_mondrian_size_a10,model_mondrian_mask_a10,model_mondrian_size_a20,model_mondrian_mask_a20,model_mondrian_size_a30,model_mondrian_mask_a30,market_p_H,market_p_D,market_p_A,market_mondrian_size_a10,market_mondrian_mask_a10,market_mondrian_size_a20,market_mondrian_mask_a20,market_mondrian_size_a30,market_mondrian_mask_a30
2025-08-31,2025,E0,Aston Villa,Crystal Palace,2,0.4232454471813009,0.3209706449219392,0.25578390789675987,3,HDA,3,HDA,1,D,0.4407039020657995,0.2631981637337414,0.296097934200459,3,HDA,3,HDA,3,HDA
2025-08-31,2025,E0,Brighton,Man City,0,0.23061270668189665,0.2939767495695241,0.4754105437485793,2,DA,2,DA,2,DA,0.26315789473684215,0.26315789473684215,0.47368421052631576,2,DA,2,DA,2,DA
2025-08-31,2025,I1,Lazio,Verona,0,0.6623266092566173,0.22858845336033204,0.10908493738305057,2,HD,2,HD,2,HD,0.6159191408717626,0.2400505369551485,0.1440303221730891,2,HD,2,HD,1,H
2025-08-31,2025,D1,FC Koln,Freiburg,0,0.2614925283638396,0.4205062812717641,0.3180011903643963,2,DA,2,DA,2,DA,0.3635250917992655,0.2864137086903305,0.3500611995104039,3,HDA,2,DA,2,DA
2025-08-31,2025,SP1,Betis,Ath Bilbao,2,0.30571236048414474,0.2653645435192909,0.42892309599656436,3,HDA,2,DA,2,DA,0.2916584109371904,0.296215573608084,0.4121260154547256,2,DA,2,DA,2,DA
2025-08-31,2025,E0,Liverpool,Arsenal,0,0.36250911243287065,0.35131613467085765,0.28617475289627176,3,HDA,2,DA,2,DA,0.40106951871657753,0.28074866310160435,0.3181818181818182,3,HDA,3,HDA,2,DA
2025-08-31,2025,SP1,Celta,Villarreal,1,0.2514010219930993,0.3613389813101899,0.3872599966967108,2,DA,2,DA,2,DA,0.2968388589051658,0.2713955281418658,0.4317656129529684,2,DA,2,DA,2,DA
2025-08-31,2025,F1,Angers,Rennes,1,0.18330326676368713,0.24817994236946106,0.5685167908668518,2,DA,2,DA,2,DA,0.19838283564166193,0.26923384837082703,0.5323833159875111,2,DA,2,DA,2,DA
2025-09-12,2025,D1,Leverkusen,Ein Frankfurt,0,0.32095271348953247,0.3103761672973633,0.36867111921310425,3,HDA,2,DA,2,DA,0.43653432427146494,0.26070799921768045,0.30275767651085467,3,HDA,3,HDA,3,HDA
2025-09-12,2025,F1,Marseille,Lorient,0,0.5600632512578853,0.27558893375976284,0.16434781498235188,2,HD,2,HD,2,HD,0.6983240223463688,0.18994413407821226,0.11173184357541895,1,H,1,H,1,H
2025-09-12,2025,SP1,Sevilla,Elche,1,0.6077590403628635,0.20731832959299298,0.1849226300441435,3,HDA,2,HD,1,H,0.5005055611729019,0.28816986855409504,0.21132457027300305,3,HDA,2,HD,2,HD
2025-09-13,2025,SP1,Sociedad,Real Madrid,2,0.12717266570288935,0.16793117177383857,0.704896162523272,2,DA,1,A,1,A,0.1720368389470114,0.2252863367163244,0.6026768243366641,2,DA,1,A,1,A
2025-09-13,2025,E0,Bournemouth,Brighton,0,0.3408476412296295,0.33453673124313354,0.32461562752723694,3,HDA,2,DA,2,DA,0.40293767368003175,0.27054386661373564,0.32651845970623267,3,HDA,3,HDA,2,DA
2025-09-13,2025,E0,Crystal Palace,Sunderland,1,0.5127221941947937,0.27947622537612915,0.20780158042907715,3,HDA,2,HD,2,HD,0.5657627796668286,0.2624510672343343,0.171786153098837,2,HD,2,HD,2,HD
2025-09-13,2025,E0,Everton,Aston Villa,1,0.2986269206217849,0.3147597815167969,0.3866132978614182,2,DA,2,DA,2,DA,0.35270215359609913,0.30719219829337663,0.34010564811052413,3,HDA,2,DA,2,DA
2025-09-13,2025,E0,Fulham,Leeds,0,0.4638711788577544,0.3304880756430671,0.2056407454991785,3,HDA,2,HD,2,HD,0.4713493530499075,0.277264325323475,0.2513863216266174,3,HDA,3,HDA,2,HD
2025-09-13,2025,E0,Newcastle,Wolves,0,0.7653939241974641,0.1258722115438016,0.10873386425873435,1,H,1,H,1,H,0.6983240223463688,0.18994413407821226,0.11173184357541895,1,H,1,H,1,H
2025-09-13,2025,SP1,Getafe,Oviedo,0,0.42598869127068845,0.297757467694358,0.27625384103495354,3,HDA,3,HDA,1,D,0.4727021423635107,0.3282653766413269,0.1990324809951624,3,HDA,2,HD,2,HD
2025-09-13,2025,SP1,Ath Bilbao,Alaves,2,0.5325177470599933,0.333379606407273,0.13410264653273363,2,HD,2,HD,2,HD,0.5977927651747394,0.25505824647455544,0.14714898835070508,2,HD,2,HD,2,HD
2025-09-13,2025,SP1,Ath Madrid,Villarreal,0,0.510112673646967,0.30567737255557614,0.18420995379745686,3,HDA,2,HD,2,HD,0.5389221556886228,0.251497005988024,0.2095808383233533,3,HDA,2,HD,2,HD
2025-09-13,2025,I1,Cagliari,Parma,0,0.4447206126236733,0.30323829343204817,0.25204109394427854,3,HDA,3,HDA,1,D,0.42767047694126925,0.30350808040993305,0.26882144264879776,3,HDA,3,HDA,1,D
2025-09-13,2025,E0,West Ham,Tottenham,2,0.3358701665440152,0.30850868497763023,0.3556211484783546,3,HDA,2,DA,2,DA,0.30350808040993305,0.26882144264879776,0.4276704769412693,3,HDA,2,DA,2,DA
2025-09-13,2025,I1,Juventus,Inter,0,0.38250358052562416,0.3109522554562168,0.30654416401815904,3,HDA,2,DA,2,DA,0.34461538461538466,0.32307692307692304,0.33230769230769236,3,HDA,2,DA,2,DA
2025-09-13,2025,E0,Arsenal,Nott'm Forest,0,0.7500661443904159,0.15627757855629373,0.09365627705329037,2,HD,1,H,1,H,0.675035528185694,0.19895783988630975,0.12600663192799622,2,HD,1,H,1,H
2025-09-13,2025,F1,Auxerre,Monaco,2,0.15362052044990782,0.21612922645385424,0.630250253096238,2,DA,2,DA,1,A,0.1888280101563544,0.2098089001737271,0.6013630896699185,2,DA,1,A,1,A
2025-09-13,2025,I1,Fiorentina,Napoli,2,0.1428884012367845,0.35804991001039477,0.49906168875282075,2,DA,2,DA,2,DA,0.21864433504441214,0.29585311585697016,0.48550254909861773,2,DA,2,DA,2,DA
2025-09-13,2025,D1,Heidenheim,Dortmund,2,0.1725151014693781,0.2093533481946581,0.6181315503359638,2,DA,2,DA,1,A,0.1888280101563544,0.2098089001737271,0.6013630896699185,2,DA,1,A,1,A
2025-09-13,2025,D1,Mainz,RB Leipzig,2,0.3554274035862862,0.27770244247608056,0.3668701539376332,3,HDA,2,DA,2,DA,0.4068833652007648,0.2516252390057361,0.3414913957934991,3,HDA,3,HDA,2,DA
2025-09-13,2025,D1,Union Berlin,Hoffenheim,2,0.3078861030306251,0.3167986368178915,0.3753152601514834,3,HDA,2,DA,2,DA,0.3308443879577409,0.2802446580347923,0.3889109540074668,3,HDA,2,DA,2,DA
2025-09-13,2025,D1,Freiburg,Stuttgart,0,0.27554721461377185,0.30075980129122143,0.4236929840950067,2,DA,2,DA,2,DA,0.363447559709242,0.27310488058151605,0.363447559709242,3,HDA,2,DA,2,DA
2025-09-13,2025,F1,Nice,Nantes,0,0.6697545001674108,0.2271534634593616,0.10309203637322756,2,HD,2,HD,2,HD,0.621470932916652,0.2263929827053517,0.1521360843779964,2,HD,2,HD,1,H
2025-09-13,2025,D1,Bayern Munich,Hamburg,0,0.805681353426485,0.11655020677334174,0.07776843980017335,1,H,1,H,1,H,0.8815075055892687,0.07786649632705202,0.04062599808367931,1,H,1,H,1,H
2025-09-13,2025,E0,Brentford,Chelsea,1,0.32007228255702747,0.2743215724421485,0.40560614500082404,3,HDA,2,DA,2,DA,0.2264963612060003,0.2536759245507203,0.5198277142432793,2,DA,2,DA,2,DA
2025-09-13,2025,D1,Wolfsburg,FC Koln,1,0.5064429791701728,0.26086089792433076,0.23269612290549643,3,HDA,3,HDA,2,HD,0.49022277901846506,0.26009041886813017,0.24968680211340483,3,HDA,3,HDA,2,HD
2025-09-14,2025,I1,Roma,Torino,2,0.6687537629155061,0.1873110570126142,0.1439351800718796,2,HD,2,HD,1,H,0.6216758421199963,0.2319912288886815,0.1463329289913222,2,HD,2,HD,1,H
2025-09-14,2025,I1,Pisa,Udinese,2,0.3749268166699057,0.2762728713832161,0.3488003119468782,3,HDA,2,DA,2,DA,0.33039647577092507,0.31718061674008813,0.35242290748898675,3,HDA,2,DA,2,DA
2025-09-14,2025,I1,Milan,Bologna,0,0.5354396184599343,0.23923771439846925,0.2253226671415965,3,HDA,3,HDA,2,HD,0.5403377110694183,0.2626641651031895,0.1969981238273921,3,HDA,2,HD,2,HD
2025-09-14,2025,D1,M'gladbach,Werder Bremen,2,0.42988197296506087,0.3363187711333862,0.2337992559015529,3,HDA,3,HDA,1,D,0.4467353951890034,0.2405498281786942,0.3127147766323024,3,HDA,3,HDA,2,HA
2025-09-14,2025,SP1,Celta,Girona,1,0.6354077553064786,0.19562490575946728,0.16896733893405405,2,HD,2,HD,1,H,0.5594817432273262,0.2502944640753828,0.1902237926972909,3,HDA,2,HD,2,HD
2025-09-14,2025,SP1,Levante,Betis,1,0.18054117531390748,0.30493769504037044,0.514521129645722,2,DA,2,DA,2,DA,0.25287143386439415,0.26732123008521674,0.4798073360503891,2,DA,2,DA,2,DA
2025-09-14,2025,SP1,Osasuna,Vallecano,0,0.3578481780841404,0.26591200428938877,0.37623981762647085,3,HDA,2,DA,2,DA,0.33720930232558133,0.32558139534883723,0.33720930232558133,3,HDA,2,DA,2,DA
2025-09-14,2025,SP1,Barcelona,Valencia,0,0.746255537690306,0.14535687105731593,0.10838759125237808,1,H,1,H,1,H,0.6942607775720708,0.1798466014281936,0.1258926209997355,1,H,1,H,1,H
2025-09-14,2025,I1,Atalanta,Lecce,0,0.7477390710432896,0.15569603327143167,0.09656489568527865,2,HD,1,H,1,H,0.6775907883082375,0.21080602302922932,0.11160318866253321,2,HD,1,H,1,H
2025-09-14,2025,E0,Burnley,Liverpool,2,0.09646429552723298,0.15865088218379983,0.7448848222889671,2,DA,1,A,1,A,0.1053930207966161,0.1649629890729644,0.7296439901304195,1,A,1,A,1,A
2025-09-14,2025,D1,St Pauli,Augsburg,0,0.4154830574989319,0.2881429195404053,0.29637402296066284,3,HDA,3,HDA,2,DA,0.44715447154471544,0.26829268292682934,0.28455284552845533,3,HDA,3,HDA,2,HD
2025-09-14,2025,F1,Rennes,Lyon,0,0.32677469631358075,0.3614037442625685,0.31182155942385076,3,HDA,2,DA,2,DA,0.37265577737447064,0.28796128251663644,0.33938294010889286,3,HDA,2,DA,2,DA
2025-09-14,2025,F1,Strasbourg,Le Havre,0,0.4794139110867355,0.2891347494463548,0.23145133946690974,3,HDA,3,HDA,2,HD,0.5180518051805182,0.25622562256225623,0.22572257225722572,3,HDA,2,HD,2,HD
2025-09-14,2025,F1,Paris SG,Lens,0,0.7034452872028331,0.1955530283847315,0.1010016844124355,2,HD,2,HD,1,H,0.6936936936936937,0.1715315315315315,0.1347747747747747,1,H,1,H,1,H
2025-09-14,2025,F1,Metz,Angers,1,0.327801843649094,0.3328670164088304,0.3393311399420756,3,HDA,2,DA,2,DA,0.422852701127089,0.27982899339292655,0.29731830547998445,3,HDA,3,HDA,2,DA
2025-09-14,2025,F1,Brest,Paris FC,2,0.28370446812225786,0.2773665868451174,0.43892894503262475,2,DA,2,DA,2,DA,0.3590576766856215,0.2777416734362307,0.3632006498781478,3,HDA,2,DA,2,DA
2025-09-14,2025,F1,Lille,Toulouse,0,0.530984683901528,0.29114743199505116,0.17786788410342086,3,HDA,2,HD,2,HD,0.5153374233128835,0.25766871165644173,0.22699386503067487,3,HDA,2,HD,2,HD
2025-09-14,2025,E0,Man City,Man United,0,0.6320557594299316,0.23599830269813538,0.13194593787193298,2,HD,2,HD,2,HD,0.579116955499434,0.2233736828354959,0.1975093616650701,3,HDA,1,H,1,H
2025-09-14,2025,I1,Sassuolo,Lazio,0,0.176570397964561,0.2637403866091313,0.5596892154263077,2,DA,2,DA,2,DA,0.2249303621169916,0.2778551532033426,0.4972144846796657,2,DA,2,DA,2,DA
2025-09-15,2025,I1,Como,Genoa,1,0.5379414718729696,0.281143018041343,0.18091551008568735,3,HDA,2,HD,2,HD,0.5571635311143271,0.27062228654124454,0.17221418234442834,2,HD,2,HD,2,HD
2025-09-15,2025,I1,Verona,Cremonese,1,0.3941600024700165,0.35977229475975037,0.24606770277023315,3,HDA,2,DA,1,D,0.36585365853658536,0.3170731707317073,0.3170731707317073,3,HDA,2,DA,2,DA
2025-09-15,2025,SP1,Espanol,Mallorca,0,0.34529778361320496,0.35788652300834656,0.2968156933784485,3,HDA,2,DA,2,DA,0.4221789883268483,0.3064202334630351,0.2714007782101167,3,HDA,3,HDA,1,D
2025-09-19,2025,F1,Lyon,Angers,0,0.757706733133393,0.15003704465787693,0.09225622220873005,1,H,1,H,1,H,0.6424335602899188,0.21128925982868435,0.14627717988139682,2,HD,1,H,1,H
2025-09-19,2025,SP1,Betis,Sociedad,0,0.370255034275503,0.355468909605411,0.274276056119086,3,HDA,2,DA,1,D,0.48611111111111116,0.27083333333333337,0.24305555555555552,3,HDA,3,HDA,2,HD
2025-09-19,2025,D1,Stuttgart,St Pauli,0,0.5701300416867429,0.2380742693234344,0.19179568898982274,3,HDA,2,HD,2,HD,0.5231388329979879,0.2414486921529175,0.2354124748490945,3,HDA,3,HDA,2,HD
2025-09-19,2025,I1,Lecce,Cagliari,2,0.41067693169850517,0.29045356568970887,0.29886950261178596,3,HDA,3,HDA,2,DA,0.3364485981308411,0.3271028037383177,0.3364485981308411,3,HDA,2,DA,2,DA
2025-09-20,2025,D1,RB Leipzig,FC Koln,0,0.39324610253435066,0.3535084917095753,0.253245405756074,3,HDA,2,DA,1,D,0.5046257359125316,0.23969722455845244,0.25567703952901605,3,HDA,3,HDA,1,H
2025-09-20,2025,F1,Nantes,Rennes,1,0.18932693552942287,0.2570737417224232,0.5535993227481539,2,DA,2,DA,2,DA,0.2315873345804753,0.2712880205085567,0.4971246449109679,2,DA,2,DA,2,DA
2025-09-20,2025,F1,Brest,Nice,0,0.25746979542166604,0.3590245437912779,0.38350566078705606,2,DA,2,DA,2,DA,0.31870669745958424,0.26558891454965355,0.4157043879907622,3,HDA,2,DA,2,DA
2025-09-20,2025,F1,Lens,Lille,0,0.39348186869973334,0.312038293122104,0.29447983817816265,3,HDA,2,DA,2,DA,0.4317656129529684,0.2713955281418658,0.2968388589051658,3,HDA,3,HDA,2,DA
2025-09-20,2025,SP1,Valencia,Ath Bilbao,0,0.28387975692749023,0.307881236076355,0.4082390069961548,2,DA,2,DA,2,DA,0.27140077821011677,0.30642023346303504,0.42217898832684825,2,DA,2,DA,2,DA
2025-09-20,2025,SP1,Villarreal,Osasuna,0,0.44458888636264543,0.29846592848104453,0.25694518515631004,3,HDA,3,HDA,1,D,0.5557224391709222,0.2553319315109642,0.1889456293181135,3,HDA,2,HD,2,HD
2025-09-20,2025,SP1,Alaves,Sevilla,2,0.47636686335900835,0.2548137231226646,0.26881941351832706,3,HDA,3,HDA,2,HD,0.3997567403202919,0.323940806811271,0.2763024528684371,3,HDA,3,HDA,1,D
2025-09-20,2025,D1,Werder Bremen,Freiburg,2,0.2967201559758233,0.3855413909417805,0.3177384530823962,2,DA,2,DA,2,DA,0.4050632911392405,0.26441631504922647,0.33052039381153303,3,HDA,3,HDA,2,DA
2025-09-20,2025,E0,Fulham,Brentford,0,0.4852102769197565,0.2673872749118101,0.24740244816843343,3,HDA,3,HDA,2,HD,0.4485336400230017,0.2898217366302473,0.261644623346751,3,HDA,3,HDA,2,HD
2025-09-20,2025,E0,Man United,Chelsea,0,0.43052002787590027,0.2897869944572449,0.27969297766685486,3,HDA,3,HDA,1,D,0.37037037037037035,0.25185185185185177,0.3777777777777778,3,HDA,2,DA,2,DA
2025-09-20,2025,E0,Wolves,Leeds,2,0.28686479588940134,0.2747159682129612,0.4384192358976375,2,DA,2,DA,2,DA,0.30625,0.30625,0.3875,3,HDA,2,DA,2,DA
2025-09-20,2025,SP1,Real Madrid,Espanol,0,0.7925167260881527,0.1422826977584369,0.06520057615341043,1,H,1,H,1,H,0.8017715332926086,0.13515577275503962,0.06307269395235181,1,H,1,H,1,H
2025-09-20,2025,E0,Burnley,Nott'm Forest,1,0.37581862139161293,0.30835045302958647,0.3158309255788006,3,HDA,2,DA,2,DA,0.2711119602598396,0.28754298815437523,0.44134505158578524,2,DA,2,DA,2,DA
2025-09-20,2025,E0,West Ham,Crystal Palace,2,0.3046311049273281,0.28033735512681734,0.41503153994585457,3,HDA,2,DA,2,DA,0.30642023346303504,0.27140077821011677,0.42217898832684825,3,HDA,2,DA,2,DA
2025-09-20,2025,D1,Hoffenheim,Bayern Munich,2,0.1393852126415137,0.11181651389052015,0.7487982734679661,1,A,1,A,1,A,0.1258926209997355,0.1798466014281936,0.6942607775720709,1,A,1,A,1,A
2025-09-20,2025,D1,Hamburg,Heidenheim,0,0.4335000177323829,0.30792756723925874,0.2585724150283584,3,HDA,3,HDA,1,D,0.5441860465116279,0.2441860465116279,0.2116279069767442,3,HDA,2,HD,2,HD
2025-09-20,2025,D1,Augsburg,Mainz,2,0.2941379722439034,0.30809443045225327,0.3977675973038433,2,DA,2,DA,2,DA,0.363447559709242,0.27310488058151605,0.363447559709242,3,HDA,2,DA,2,DA
2025-09-20,2025,I1,Verona,Juventus,1,0.17314583779219517,0.2579668943002718,0.568887267907533,2,DA,2,DA,2,DA,0.135684562384883,0.243536394024149,0.620779043590968,2,DA,2,DA,2,DA
2025-09-20,2025,I1,Bologna,Genoa,0,0.41434885199298627,0.3639586405176532,0.22169250748936054,3,HDA,2,HD,1,D,0.440350550065262,0.32873391758344206,0.23091553235129594,3,HDA,2,HD,2,HD
2025-09-20,2025,SP1,Girona,Levante,2,0.45456515794538666,0.32215325484364876,0.22328158721096458,3,HDA,2,HD,2,HD,0.5180518051805182,0.25622562256225623,0.22572257225722572,3,HDA,2,HD,2,HD
2025-09-20,2025,E0,Liverpool,Everton,0,0.7024704709280957,0.19489471323945057,0.10263481583245374,2,HD,2,HD,1,H,0.6303499679729809,0.2183660397135037,0.1512839923135154,2,HD,1,H,1,H
2025-09-20,2025,E0,Brighton,Tottenham,1,0.49125492572784424,0.2888416051864624,0.21990346908569336,3,HDA,2,HD,2,HD,0.4505119453924914,0.2627986348122867,0.2866894197952219,3,HDA,3,HDA,2,HD
2025-09-20,2025,I1,Udinese,Milan,2,0.18614277520988545,0.1531040840313447,0.6607531407587698,2,DA,1,A,1,A,0.1830728638116501,0.2344225695149178,0.5825045666734322,2,DA,2,DA,1,A
2025-09-21,2025,F1,Auxerre,Toulouse,0,0.1771431267261505,0.2612309753894806,0.5616258978843689,2,DA,2,DA,2,DA,0.2796610169491525,0.288135593220339,0.4322033898305084,2,DA,2,DA,2,DA
2025-09-21,2025,I1,Torino,Atalanta,2,0.20345919137387264,0.3054322645877639,0.49110854403836346,2,DA,2,DA,2,DA,0.22662889518413595,0.29745042492917845,0.4759206798866856,2,DA,2,DA,2,DA
2025-09-21,2025,D1,Dortmund,Wolfsburg,0,0.6421284484228954,0.23611373495716648,0.12175781661993812,2,HD,2,HD,2,HD,0.6129597197898424,0.2084063047285464,0.1786339754816112,2,HD,1,H,1,H
2025-09-21,2025,I1,Cremonese,Parma,1,0.25035534055099906,0.29934529362157863,0.4502993658274223,2,DA,2,DA,2,DA,0.31549771029163654,0.28681610026512416,0.39768618944323936,3,HDA,2,DA,2,DA
2025-09-21,2025,I1,Fiorentina,Como,2,0.3764641582965851,0.28314274549484253,0.3403930962085724,3,HDA,2,DA,2,DA,0.3592851147460438,0.2907445697791062,0.34997031547485,3,HDA,2,DA,2,DA
2025-09-21,2025,F1,Monaco,Metz,0,0.711497166410173,0.16276025287031373,0.12574258071951327,2,HD,1,H,1,H,0.7251483679525222,0.163946587537092,0.1109050445103857,1,H,1,H,1,H
2025-09-21,2025,D1,Ein Frankfurt,Union Berlin,2,0.6321547250655457,0.20353269853993067,0.1643125763945236,2,HD,2,HD,1,H,0.579116955499434,0.2233736828354959,0.1975093616650701,3,HDA,1,H,1,H
2025-09-21,2025,F1,Le Havre,Lorient,1,0.30922328504254565,0.42204691701987634,0.268729797937578,3,HDA,2,DA,1,D,0.47291361639824303,0.2781844802342607,0.24890190336749632,3,HDA,3,HDA,2,HD
2025-09-21,2025,F1,Paris FC,Strasbourg,2,0.43953585624694824,0.29813331365585327,0.2623308300971985,3,HDA,3,HDA,1,D,0.4041204437400951,0.2793185419968304,0.3165610142630745,3,HDA,3,HDA,2,DA
2025-09-21,2025,I1,Inter,Sassuolo,0,0.7518960069441197,0.13779893209489585,0.11030506096098436,1,H,1,H,1,H,0.7333822254816988,0.17201146743116202,0.09460630708713912,1,H,1,H,1,H
2025-09-21,2025,E0,Sunderland,Aston Villa,1,0.3496812090182665,0.2896776285671481,0.36064116241458544,3,HDA,2,DA,2,DA,0.24682124158563945,0.28421839940164545,0.4689603590127151,2,DA,2,DA,2,DA
2025-09-21,2025,E0,Arsenal,Man City,1,0.48472599730712185,0.2953033061235158,0.21997069656936238,3,HDA,2,HD,2,HD,0.4736842105263158,0.26315789473684215,0.26315789473684215,3,HDA,3,HDA,2,HD
2025-09-21,2025,D1,Leverkusen,M'gladbach,1,0.6324542164802551,0.20128610730171204,0.16625967621803284,2,HD,2,HD,1,H,0.6355932203389831,0.211864406779661,0.1525423728813559,2,HD,1,H,1,H
2025-09-21,2025,I1,Lazio,Roma,2,0.40234804153442383,0.2822153866291046,0.31543657183647156,3,HDA,3,HDA,2,DA,0.344454984121747,0.3266383470120015,0.3289066688662515,3,HDA,2,DA,2,DA
2025-09-21,2025,E0,Bournemouth,Newcastle,1,0.3081932778243257,0.32089139098576364,0.3709153311899107,3,HDA,2,DA,2,DA,0.3783122706889524,0.29555646147574394,0.32613126783530366,3,HDA,2,DA,2,DA
2025-09-21,2025,SP1,Barcelona,Getafe,0,0.7426404633611613,0.14558433538616952,0.11177520125266914,1,H,1,H,1,H,0.7564469914040116,0.15759312320916902,0.08595988538681941,1,H,1,H,1,H
2025-09-21,2025,SP1,Elche,Oviedo,0,0.4385226732272308,0.31927690385694657,0.2422004229158226,3,HDA,3,HDA,1,D,0.471947194719472,0.286028602860286,0.242024202420242,3,HDA,3,HDA,2,HD
2025-09-21,2025,SP1,Mallorca,Ath Madrid,1,0.22061773805889878,0.2306042726247866,0.5487779893163146,2,DA,2,DA,2,DA,0.1986598344501379,0.2621206148994876,0.5392195506503745,2,DA,2,DA,2,DA
2025-09-21,2025,SP1,Vallecano,Celta,1,0.4180111836201658,0.2519962341783186,0.32999258220151556,3,HDA,3,HDA,2,DA,0.48611111111111116,0.27083333333333337,0.24305555555555552,3,HDA,3,HDA,2,HD
2025-09-22,2025,I1,Napoli,Pisa,0,0.7097078177245801,0.1580561595575857,0.1322360227178342,2,HD,1,H,1,H,0.7258900795022468,0.17974421016246112,0.09436571033529202,1,H,1,H,1,H
2025-09-22,2025,F1,Marseille,Paris SG,0,0.2333785638192938,0.346674337386742,0.41994709879396414,2,DA,2,DA,2,DA,0.2372595342558218,0.249746878164023,0.5129935875801553,2,DA,2,DA,2,DA
2025-09-23,2025,SP1,Espanol,Valencia,1,0.31785952097596165,0.3244094155904825,0.3577310634335559,3,HDA,2,DA,2,DA,0.39616613418530355,0.30670926517571884,0.29712460063897767,3,HDA,3,HDA,2,DA
2025-09-23,2025,SP1,Ath Bilbao,Girona,1,0.7392293480383151,0.1426900561441456,0.11808059581753928,1,H,1,H,1,H,0.6371481479804588,0.2177781198639905,0.1450737321555506,2,HD,1,H,1,H
2025-09-23,2025,SP1,Levante,Real Madrid,2,0.12602865320358714,0.16287579647076736,0.7110955503256455,2,DA,1,A,1,A,0.1053930207966161,0.1649629890729644,0.7296439901304195,1,A,1,A,1,A
2025-09-23,2025,SP1,Sevilla,Villarreal,2,0.24944531917572021,0.2840212881565094,0.4665333926677704,2,DA,2,DA,2,DA,0.288135593220339,0.2796610169491525,0.4322033898305084,2,DA,2,DA,2,DA
2025-09-24,2025,SP1,Sociedad,Mallorca,0,0.5335241715170196,0.2456630690593442,0.22081275942363618,3,HDA,2,HD,2,HD,0.5405405405405406,0.27027027027027023,0.18918918918918926,3,HDA,2,HD,2,HD
2025-09-24,2025,SP1,Ath Madrid,Vallecano,0,0.7457555906249407,0.16772143042917756,0.08652297894588176,2,HD,1,H,1,H,0.6611292637493511,0.21986746877576577,0.11900326747488313,2,HD,1,H,1,H
2025-09-24,2025,SP1,Getafe,Alaves,1,0.5116263551767714,0.28935130999458863,0.19902233482864,3,HDA,2,HD,2,HD,0.4613905799423263,0.3284203780839475,0.21018904197372637,3,HDA,2,HD,2,HD
2025-09-25,2025,SP1,Osasuna,Elche,1,0.5903802690023264,0.2519397810679609,0.1576799499297127,2,HD,2,HD,2,HD,0.5133140840551813,0.29675970484440173,0.18992621110041705,3,HDA,2,HD,2,HD
2025-09-25,2025,SP1,Oviedo,Barcelona,2,0.11745208326798554,0.1523285038422271,0.7302194128897873,2,DA,1,A,1,A,0.07304347826086952,0.13565217391304343,0.7913043478260872,1,A,1,A,1,A
2025-09-26,2025,SP1,Girona,Espanol,1,0.27082567041073263,0.32915194804382014,0.4000223815454472,2,DA,2,DA,2,DA,0.36874677668901495,0.28932439401753485,0.34192882929345025,3,HDA,2,DA,2,DA
2025-09-26,2025,D1,Bayern Munich,Werder Bremen,0,0.7756269285221797,0.13747849548315647,0.08689457599466384,1,H,1,H,1,H,0.8688129983451182,0.08609146983601622,0.04509553181886561,1,H,1,H,1,H
2025-09-26,2025,F1,Strasbourg,Marseille,2,0.27761762506909293,0.28836034869073784,0.4340220262401692,2,DA,2,DA,2,DA,0.2968388589051658,0.2713955281418658,0.4317656129529684,2,DA,2,DA,2,DA
2025-09-27,2025,I1,Como,Cremonese,1,0.6865057604948342,0.20585600308537494,0.10763823641979085,2,HD,2,HD,1,H,0.6559254456657417,0.21813686876643593,0.12593768556782242,2,HD,1,H,1,H
2025-09-27,2025,E0,Brentford,Man United,0,0.4128650899867687,0.23305871388141172,0.3540761961318196,3,HDA,3,HDA,2,DA,0.296108291032149,0.25267907501410036,0.4512126339537507,2,DA,2,DA,2,DA
2025-09-27,2025,I1,Juventus,Atalanta,1,0.49598388361882817,0.27990064859094166,0.22411546779023014,3,HDA,2,HD,2,HD,0.500595055935258,0.27974429596382067,0.21966064810092145,3,HDA,2,HD,2,HD
2025-09-27,2025,I1,Cagliari,Inter,2,0.13890141041723772,0.16889364765742945,0.6922049419253328,2,DA,1,A,1,A,0.13520097442143722,0.22533495736906212,0.6394640682095007,2,DA,2,DA,1,A
2025-09-27,2025,E0,Man City,Burnley,0,0.7324097916277451,0.15215768260116166,0.1154325257710932,2,HD,1,H,1,H,0.8103727714748785,0.126418152350081,0.0632090761750405,1,H,1,H,1,H
2025-09-27,2025,E0,Nott'm Forest,Sunderland,2,0.6139277402737063,0.242372758459233,0.1436995012670607,2,HD,2,HD,2,HD,0.5467625899280576,0.2517985611510791,0.2014388489208633,3,HDA,2,HD,2,HD
2025-09-27,2025,D1,M'gladbach,Ein Frankfurt,2,0.28002281308038157,0.30347789505255846,0.41649929186706,2,DA,2,DA,2,DA,0.3157894736842105,0.2631578947368421,0.4210526315789473,3,HDA,2,DA,2,DA
2025-09-27,2025,E0,Leeds,Bournemouth,1,0.40889952805338886,0.2757432840986038,0.3153571878480073,3,HDA,3,HDA,2,DA,0.3162565550625252,0.2964905203711174,0.3872529245663574,3,HDA,2,DA,2,DA
2025-09-27,2025,E0,Crystal Palace,Liverpool,0,0.1850910308198477,0.2525218687575777,0.5623871004225746,2,DA,2,DA,2,DA,0.2253807106598985,0.2629441624365483,0.5116751269035533,2,DA,2,DA,2,DA
